CNIC,Caller Number,Activate At,CDR Number
27065499132,923157769,2019-09-14,923048929
42258565774,923205774,2019-04-19,923657001
42258565774,923205774,2019-04-19,923409120
94364852995,923775255,2019-01-10,923861215
94364852995,923775255,2019-01-10,923174152
99693546180,923491414,2019-06-01,923668498
99693546180,923491414,2019-06-01,923517216
32738262482,923547599,2019-05-22,923695011
32738262482,923547599,2019-05-22,923862707
83270064156,923868783,2019-01-07,923775255
83270064156,923868783,2019-01-07,923650330
87517205653,923949789,2019-04-03,923911476
87517205653,923949789,2019-04-03,923818259
16235756980,923740471,2019-07-02,923673567
16235756980,923740471,2019-07-02,923260042
65589820349,923302978,2019-09-18,923140780
65589820349,923302978,2019-09-18,923307670
83143806829,923663345,2019-10-29,923292662
83143806829,923663345,2019-10-29,923988359
60074468563,923235478,2019-04-21,923224650
60074468563,923235478,2019-04-21,923622915
23642401233,923664239,2019-08-05,923382137
23642401233,923664239,2019-08-05,923220434
42456257549,923604540,2019-10-21,923170908
42456257549,923604540,2019-10-21,923491258
38733043595,923911109,2019-07-18,923729661
38733043595,923911109,2019-07-18,923697295
37323540357,923276306,2019-03-31,923757011
37323540357,923276306,2019-03-31,923549458
20771166269,923019608,2019-09-01,923051225
20771166269,923019608,2019-09-01,923844141
37874285736,923898945,2019-03-21,923436339
37874285736,923898945,2019-03-21,923855141
46329726383,923798633,2019-05-13,923116230
46329726383,923798633,2019-05-13,923051875
74079453622,923263188,2019-11-09,923496748
74079453622,923263188,2019-11-09,923314172
36958155112,923478087,2019-06-08,923770179
36958155112,923478087,2019-06-08,923008387
84804845743,923130934,2019-08-12,923815884
84804845743,923130934,2019-08-12,923876910
97059013123,923652681,2019-05-26,923367656
97059013123,923652681,2019-05-26,923395931
68748934438,923590750,2019-10-29,923173912
68748934438,923590750,2019-10-29,923341125
75081035541,923740721,2019-06-22,923414510
75081035541,923740721,2019-06-22,923359054
97940333929,923937713,2019-04-04,923402501
97940333929,923937713,2019-04-04,923287807
95474198317,923587121,2019-03-04,923504127
95474198317,923587121,2019-03-04,923581870
17598468093,923193518,2019-11-24,923163580
17598468093,923193518,2019-11-24,923050082
23276219946,923173510,2019-11-06,923154181
23276219946,923173510,2019-11-06,923191622
37487483322,923175361,2019-05-27,923763256
37487483322,923175361,2019-05-27,923424023
36228747060,923088758,2019-01-22,923841286
36228747060,923088758,2019-01-22,923777679
53293160457,923582281,2019-06-12,923039100
53293160457,923582281,2019-06-12,923516373
10059841625,923712625,2019-04-18,923101479
10059841625,923712625,2019-04-18,923172898
91169554155,923518461,2019-10-31,923362871
91169554155,923518461,2019-10-31,923692815
89959125871,923687657,2019-06-13,923969689
89959125871,923687657,2019-06-13,923896172
37423265555,923505018,2019-09-12,923623945
37423265555,923505018,2019-09-12,923748692
46694953745,923716515,2019-02-03,923954973
46694953745,923716515,2019-02-03,923429410
37136869218,923586208,2019-08-23,923314172
37136869218,923586208,2019-08-23,923497632
53706573564,923007189,2019-12-31,923932853
53706573564,923007189,2019-12-31,923769558
43361430175,923620202,2019-03-18,923175361
43361430175,923620202,2019-03-18,923818577
41432806089,923482680,2019-12-29,923952634
41432806089,923482680,2019-12-29,923463458
35710989429,923834385,2019-10-25,923436024
35710989429,923834385,2019-10-25,923215632
57846808938,923408922,2019-06-17,923407054
57846808938,923408922,2019-06-17,923657001
90913210130,923228206,2019-01-08,923887785
90913210130,923228206,2019-01-08,923609126
86989314782,923801613,2019-10-02,923858668
86989314782,923801613,2019-10-02,923337442
77305826461,923235398,2019-11-08,923799414
77305826461,923235398,2019-11-08,923741423
72920862640,923787477,2019-09-25,923280774
72920862640,923787477,2019-09-25,923190051
88560776078,923257316,2019-03-15,923668930
88560776078,923257316,2019-03-15,923423770
81536103552,923168273,2019-12-31,923297073
81536103552,923168273,2019-12-31,923056187
13225770855,923042369,2019-05-25,923218761
13225770855,923042369,2019-05-25,923221327
96876366449,923486834,2019-05-10,923203743
96876366449,923486834,2019-05-10,923569654
13282363849,923351059,2019-12-24,923316925
13282363849,923351059,2019-12-24,923071652
50831893599,923412465,2019-04-03,923231768
50831893599,923412465,2019-04-03,923030956
12103576399,923715618,2019-11-21,923719534
12103576399,923715618,2019-11-21,923291058
31484260993,923477079,2019-01-09,923739037
31484260993,923477079,2019-01-09,923163256
76647470030,923564987,2019-01-27,923044243
76647470030,923564987,2019-01-27,923049571
38429918879,923874205,2019-09-29,923454297
38429918879,923874205,2019-09-29,923989512
33830734288,923539422,2019-02-08,923326344
33830734288,923539422,2019-02-08,923101364
17110297485,923737764,2019-10-07,923050389
17110297485,923737764,2019-10-07,923935513
74546811461,923747161,2019-07-16,923524999
74546811461,923747161,2019-07-16,923568831
52721414897,923025420,2019-10-12,923234439
52721414897,923025420,2019-10-12,923565368
94715711612,923924292,2019-08-23,923279276
94715711612,923924292,2019-08-23,923553783
69480801423,923334565,2019-02-25,923305589
69480801423,923334565,2019-02-25,923941182
82666777761,923124776,2019-09-21,923101628
82666777761,923124776,2019-09-21,923945863
62806592407,923291366,2019-07-30,923396118
62806592407,923291366,2019-07-30,923151766
11876097408,923137264,2019-06-29,923395057
11876097408,923137264,2019-06-29,923634162
87531200256,923132134,2019-02-17,923842051
87531200256,923132134,2019-02-17,923214801
38113580124,923785945,2019-08-21,923504075
38113580124,923785945,2019-08-21,923866865
38041211971,923323120,2019-03-08,923186880
38041211971,923323120,2019-03-08,923063963
37760547093,923006396,2019-07-07,923376318
37760547093,923006396,2019-07-07,923836348
42763031433,923863760,2019-12-13,923543153
42763031433,923863760,2019-12-13,923533026
34616873424,923392801,2019-09-13,923776542
34616873424,923392801,2019-09-13,923029118
19684007575,923531307,2019-05-19,923597533
19684007575,923531307,2019-05-19,923466736
99049520708,923565368,2019-04-21,923681321
99049520708,923565368,2019-04-21,923132579
45691652042,923163580,2019-06-02,923164078
45691652042,923163580,2019-06-02,923313465
52899911113,923625584,2019-08-10,923643670
52899911113,923625584,2019-08-10,923344777
49655413202,923969689,2019-05-09,923112624
49655413202,923969689,2019-05-09,923613833
54021637244,923473049,2019-03-24,923691479
54021637244,923473049,2019-03-24,923287998
59720499811,923464964,2019-04-04,923904630
59720499811,923464964,2019-04-04,923145281
23399253788,923540389,2019-06-09,923536225
23399253788,923540389,2019-06-09,923600520
35054234008,923975395,2019-03-18,923570524
35054234008,923975395,2019-03-18,923570197
42499496497,923576472,2019-09-21,923377105
42499496497,923576472,2019-09-21,923273493
20474829490,923711442,2019-11-07,923271048
20474829490,923711442,2019-11-07,923962242
41956535073,923703616,2019-03-17,923728693
41956535073,923703616,2019-03-17,923986657
47501681326,923595305,2019-01-31,923938183
47501681326,923595305,2019-01-31,923984462
22361023564,923727431,2019-01-18,923056053
22361023564,923727431,2019-01-18,923557661
14297535964,923941665,2019-03-04,923763466
14297535964,923941665,2019-03-04,923573604
29638169991,923254934,2019-10-14,923260654
29638169991,923254934,2019-10-14,923318278
11405354228,923257720,2019-08-07,923632103
11405354228,923257720,2019-08-07,923473346
98013720561,923553783,2019-11-28,923387563
98013720561,923553783,2019-11-28,923320820
51475398234,923425533,2019-04-24,923564027
51475398234,923425533,2019-04-24,923341672
17094452469,923971030,2019-07-29,923241277
17094452469,923971030,2019-07-29,923378410
47631519177,923191377,2019-12-14,923365792
47631519177,923191377,2019-12-14,923295730
64919197681,923668455,2019-06-27,923900358
64919197681,923668455,2019-06-27,923093526
59779378947,923128862,2019-08-14,923071276
59779378947,923128862,2019-08-14,923540318
80249831918,923226094,2019-01-25,923842474
80249831918,923226094,2019-01-25,923969527
96498202830,923512866,2019-09-13,923478812
96498202830,923512866,2019-09-13,923074075
57707138981,923973995,2019-07-25,923883151
57707138981,923973995,2019-07-25,923879707
70374616130,923883586,2019-05-12,923690970
70374616130,923883586,2019-05-12,923978812
59328012017,923536920,2019-02-02,923623505
59328012017,923536920,2019-02-02,923079598
70846468317,923203166,2019-07-09,923962828
70846468317,923203166,2019-07-09,923283068
99379151453,923206732,2019-03-29,923652092
99379151453,923206732,2019-03-29,923260988
87312067807,923741833,2019-10-19,923698402
87312067807,923741833,2019-10-19,923163778
73287961831,923103724,2019-05-30,923502921
73287961831,923103724,2019-05-30,923292662
64141885003,923763256,2019-05-30,923466587
64141885003,923763256,2019-05-30,923383612
73747032616,923068914,2019-11-21,923515367
73747032616,923068914,2019-11-21,923780159
63843069290,923000301,2019-12-09,923887593
63843069290,923000301,2019-12-09,923165771
38768867646,923270897,2019-09-21,923084590
38768867646,923270897,2019-09-21,923725506
96791496227,923809598,2019-05-29,923245293
96791496227,923809598,2019-05-29,923678065
60702745464,923682309,2019-06-26,923933834
60702745464,923682309,2019-06-26,923483977
35745553986,923994663,2019-05-14,923909492
35745553986,923994663,2019-05-14,923119633
64740854181,923194272,2019-01-08,923978812
64740854181,923194272,2019-01-08,923505922
31456028444,923260654,2019-01-19,923318689
31456028444,923260654,2019-01-19,923191338
20984789225,923769558,2019-10-19,923808024
20984789225,923769558,2019-10-19,923012866
40942372285,923496608,2019-02-19,923423770
40942372285,923496608,2019-02-19,923688825
78589484448,923246433,2019-06-06,923694450
78589484448,923246433,2019-06-06,923136325
46671817445,923362885,2019-10-11,923528808
46671817445,923362885,2019-10-11,923140673
16915951976,923160076,2019-10-22,923364726
16915951976,923160076,2019-10-22,923677276
53106393719,923464028,2019-02-02,923608697
53106393719,923464028,2019-02-02,923463884
48467149586,923641237,2019-07-14,923047543
48467149586,923641237,2019-07-14,923165125
79557239811,923318946,2019-04-11,923759487
79557239811,923318946,2019-04-11,923607819
89858299798,923616705,2019-10-18,923817706
89858299798,923616705,2019-10-18,923263882
73395038055,923385828,2019-12-19,923213367
73395038055,923385828,2019-12-19,923850945
16047713654,923202144,2019-01-17,923133880
16047713654,923202144,2019-01-17,923862754
97627887009,923040362,2019-07-15,923363560
97627887009,923040362,2019-07-15,923217505
15018543370,923154645,2019-09-25,923388395
15018543370,923154645,2019-09-25,923297046
31354686552,923179958,2019-07-27,923933731
31354686552,923179958,2019-07-27,923888054
50444559402,923488938,2019-01-24,923097181
50444559402,923488938,2019-01-24,923722738
75244587698,923634162,2019-03-08,923895860
75244587698,923634162,2019-03-08,923396706
83003700970,923718728,2019-11-20,923013637
83003700970,923718728,2019-11-20,923244575
47822557387,923595998,2019-03-22,923088105
47822557387,923595998,2019-03-22,923133013
56782613077,923473346,2019-06-21,923135417
56782613077,923473346,2019-06-21,923676768
95078707519,923392239,2019-06-17,923417227
95078707519,923392239,2019-06-17,923586354
24197775374,923008120,2019-05-22,923143980
24197775374,923008120,2019-05-22,923827746
84312151469,923143072,2019-05-01,923469319
84312151469,923143072,2019-05-01,923466729
79551304839,923958218,2019-08-07,923254494
79551304839,923958218,2019-08-07,923460868
79586877485,923465824,2019-12-18,923885193
79586877485,923465824,2019-12-18,923385592
26298569654,923224249,2019-12-09,923514133
26298569654,923224249,2019-12-09,923582832
30888061457,923015774,2019-07-07,923892813
30888061457,923015774,2019-07-07,923228395
16552305892,923714002,2019-08-15,923068778
16552305892,923714002,2019-08-15,923261762
84868314150,923262612,2019-07-12,923211747
84868314150,923262612,2019-07-12,923520882
80276908892,923732299,2019-06-12,923459808
80276908892,923732299,2019-06-12,923949143
22708193849,923748662,2019-09-05,923462464
22708193849,923748662,2019-09-05,923401287
93951060174,923291457,2019-05-04,923708315
93951060174,923291457,2019-05-04,923537177
17596325286,923695432,2019-03-29,923444343
17596325286,923695432,2019-03-29,923936319
48470334913,923426452,2019-09-07,923734006
48470334913,923426452,2019-09-07,923695870
74064128482,923909485,2019-10-31,923132579
74064128482,923909485,2019-10-31,923768594
21881956592,923665047,2019-04-18,923886595
21881956592,923665047,2019-04-18,923974144
62135661561,923983145,2019-02-25,923157418
62135661561,923983145,2019-02-25,923491300
52737214182,923892551,2019-11-03,923968853
52737214182,923892551,2019-11-03,923289717
26960450370,923413051,2019-12-27,923835124
26960450370,923413051,2019-12-27,923467587
54336120635,923599644,2019-12-12,923739226
54336120635,923599644,2019-12-12,923614387
41594163566,923927664,2019-01-27,923830506
41594163566,923927664,2019-01-27,923652318
19197772455,923283686,2019-02-08,923447765
19197772455,923283686,2019-02-08,923572046
10113492762,923498236,2019-07-23,923448116
10113492762,923498236,2019-07-23,923490104
80246050778,923350667,2019-02-23,923382345
80246050778,923350667,2019-02-23,923128920
75040154370,923810879,2019-05-26,923353270
75040154370,923810879,2019-05-26,923479183
22522548714,923484655,2019-06-06,923816510
22522548714,923484655,2019-06-06,923084590
90028645059,923505973,2019-03-04,923640045
90028645059,923505973,2019-03-04,923423738
93608657929,923682966,2019-07-14,923229969
93608657929,923682966,2019-07-14,923833677
49535687985,923676149,2019-09-05,923489699
49535687985,923676149,2019-09-05,923876286
11459012776,923272699,2019-06-12,923274895
11459012776,923272699,2019-06-12,923418278
25215850753,923133072,2019-02-21,923308642
25215850753,923133072,2019-02-21,923678371
14381284074,923997208,2019-10-22,923659820
14381284074,923997208,2019-10-22,923094969
13988013017,923940964,2019-11-22,923937681
13988013017,923940964,2019-11-22,923810721
60686119610,923391759,2019-07-26,923480310
60686119610,923391759,2019-07-26,923120218
56503360987,923441169,2019-04-18,923094969
56503360987,923441169,2019-04-18,923604622
38583507512,923957279,2019-06-13,923079862
38583507512,923957279,2019-06-13,923913648
96464121894,923804999,2019-12-11,923654721
96464121894,923804999,2019-12-11,923843662
20260749882,923326344,2019-04-22,923757841
20260749882,923326344,2019-04-22,923685120
10788709848,923334562,2019-08-11,923031555
10788709848,923334562,2019-08-11,923339680
68745721406,923098498,2019-09-07,923812695
68745721406,923098498,2019-09-07,923324586
99907344754,923571409,2019-06-05,923260638
99907344754,923571409,2019-06-05,923140281
19011035743,923424116,2019-12-19,923748662
19011035743,923424116,2019-12-19,923023468
55769698128,923843662,2019-01-18,923989194
55769698128,923843662,2019-01-18,923936094
41535915665,923106717,2019-06-01,923386479
41535915665,923106717,2019-06-01,923917483
