CNIC,CDR Number
85011763802,923691479
23429260853,923508350
23429260853,923313158
86923267526,923338267
86923267526,923800019
84703719017,923059909
84703719017,923254494
25405068557,923412160
25405068557,923773782
39418979059,923272699
39418979059,923216291
75272800852,923060597
75272800852,923353251
62332660181,923468809
62332660181,923580562
76050380728,923862754
76050380728,923109277
94359779849,923996067
94359779849,923952784
61463805815,923454858
61463805815,923695128
83334179462,923771147
83334179462,923087943
21287409302,923965771
21287409302,923745161
77710443890,923682257
77710443890,923021815
24228644620,923287998
24228644620,923154549
97898344856,923618386
97898344856,923180282
70716597067,923964605
70716597067,923539645
17653707008,923505973
17653707008,923463319
88792897939,923473721
88792897939,923233915
18040676886,923168168
18040676886,923277169
62536614722,923106831
62536614722,923047412
67163807725,923376891
67163807725,923476152
49486134245,923770049
49486134245,923215486
89333087475,923012678
89333087475,923882473
56306038359,923655252
56306038359,923533022
49235567545,923382614
49235567545,923679879
47038982166,923678065
47038982166,923941195
57183042196,923026477
57183042196,923690970
30320149703,923177106
30320149703,923440268
89945472494,923272723
89945472494,923784335
13698420332,923021815
13698420332,923198357
56045329471,923245495
56045329471,923848252
78976687239,923037768
78976687239,923632487
50355267626,923966156
50355267626,923874312
90224562867,923755136
90224562867,923687953
63603313446,923491300
63603313446,923412569
16821379485,923777023
16821379485,923318392
25626934008,923799414
25626934008,923867390
45883217657,923515859
45883217657,923834412
88481322444,923264072
88481322444,923172827
88367229300,923884298
88367229300,923289290
15977041121,923764002
15977041121,923016358
63098448511,923440003
63098448511,923571192
45253400351,923812382
45253400351,923149491
63414273556,923107408
63414273556,923469439
87609023431,923079276
87609023431,923877664
59277217286,923553891
59277217286,923184329
51068197951,923263882
51068197951,923024203
65780500058,923953495
65780500058,923272699
16040415536,923576077
16040415536,923141081
98624586777,923928054
98624586777,923868900
69436304189,923149418
69436304189,923715616
96835518904,923334562
96835518904,923838835
97927999447,923215778
97927999447,923818259
61230187747,923176457
61230187747,923231033
99896509152,923620445
99896509152,923550626
72284325444,923643850
72284325444,923778789
33024584109,923416739
33024584109,923335492
21679029758,923198009
21679029758,923642889
38409916653,923175765
38409916653,923489699
92077572804,923532388
92077572804,923812580
70765946328,923701322
70765946328,923688648
37992172589,923056797
37992172589,923552209
21784274293,923100014
21784274293,923278954
88303272394,923495266
88303272394,923072253
37482099279,923247260
37482099279,923076428
95773169087,923400788
95773169087,923329958
68552362001,923235620
68552362001,923911215
24144589403,923787548
24144589403,923298548
31614263106,923695011
31614263106,923892813
30820571302,923639998
30820571302,923719349
77743188919,923251312
77743188919,923135227
30351022002,923767311
30351022002,923730288
65466223628,923781200
65466223628,923818570
91351324373,923851187
91351324373,923319363
21667310682,923875764
21667310682,923652681
92143480010,923428824
92143480010,923879595
93892367923,923140696
93892367923,923537177
24913411111,923695806
24913411111,923694450
90273044340,923400464
90273044340,923235398
79535422711,923610767
79535422711,923784791
61916109231,923782649
61916109231,923325110
26655389283,923008804
26655389283,923127527
76351326272,923294286
76351326272,923520992
38804986318,923491414
38804986318,923304812
58801006705,923216189
58801006705,923266147
92079138785,923557668
92079138785,923342146
76557341915,923050093
76557341915,923989295
24151273151,923861954
24151273151,923793564
97041152992,923402501
97041152992,923213367
23060702992,923635916
23060702992,923171675
11383845280,923773319
11383845280,923961248
90927568446,923862220
90927568446,923733129
85035484642,923032155
85035484642,923733933
45869416441,923820287
45869416441,923500108
98052057668,923067012
98052057668,923206017
60873088399,923080033
60873088399,923514196
67143124069,923816063
67143124069,923129437
58950546008,923918594
58950546008,923240122
27900836560,923272009
27900836560,923057787
88518789995,923135597
88518789995,923217505
22280060793,923494163
22280060793,923313291
96525238687,923057988
96525238687,923824901
60370632048,923571575
60370632048,923063482
75269707346,923797205
75269707346,923385879
41192880914,923921571
41192880914,923612507
19358672110,923184592
19358672110,923869593
33677668176,923935918
33677668176,923730288
48262032807,923359988
48262032807,923336904
21767347763,923305418
21767347763,923683639
20707310524,923352118
20707310524,923244874
51756418304,923277153
51756418304,923467041
31574632665,923815503
31574632665,923449437
93389691038,923047114
93389691038,923484155
21273486318,923595998
21273486318,923761014
33456816784,923351817
33456816784,923674337
78283972928,923667647
78283972928,923726224
44485780958,923187011
44485780958,923078960
25978402096,923740471
25978402096,923075226
63791776695,923996457
63791776695,923565028
87194301452,923097181
87194301452,923847254
44380911165,923127452
44380911165,923851795
88337736816,923835124
88337736816,923748692
24024940834,923923902
24024940834,923078483
86599310416,923183238
86599310416,923387563
99723659576,923011822
99723659576,923113542
33394945025,923176547
33394945025,923085999
20854559200,923147385
20854559200,923162440
28224436860,923729569
28224436860,923880119
14953135550,923095305
14953135550,923564847
83134704838,923474424
83134704838,923428824
16428270911,923701699
16428270911,923520028
25297360585,923184145
25297360585,923599341
49724602628,923740471
49724602628,923926121
61567109310,923086496
61567109310,923671592
11449386537,923081952
11449386537,923437673
75549918989,923794192
75549918989,923639060
96480066829,923952634
96480066829,923514754
98398465887,923408259
98398465887,923142036
31562393299,923776953
31562393299,923818437
98603364030,923251082
98603364030,923486525
24592386975,923767311
24592386975,923176626
97486989467,923909737
97486989467,923815503
83134760452,923088064
83134760452,923262164
78151304967,923905646
78151304967,923176476
59472581912,923791302
59472581912,923257330
99417900608,923089824
99417900608,923790016
39195541316,923482748
39195541316,923059914
46152065227,923851161
46152065227,923550796
52493321513,923162890
52493321513,923653189
98753015866,923270888
98753015866,923518771
31865464038,923392801
31865464038,923676731
77672857711,923280168
77672857711,923474805
50113937521,923723041
50113937521,923638799
13124992083,923099687
13124992083,923266320
30119307387,923407054
30119307387,923489117
64490682082,923258546
64490682082,923566446
56377012235,923221504
56377012235,923793911
95780509287,923076307
95780509287,923655789
14052415065,923572481
14052415065,923143855
25998730328,923039821
25998730328,923320952
92275601792,923313268
92275601792,923598549
98655537540,923009301
98655537540,923207488
99999529926,923258410
99999529926,923344395
92671651850,923027501
92671651850,923792527
84721531726,923292283
84721531726,923715646
87484091337,923583030
87484091337,923305418
37478356731,923961248
37478356731,923030654
53576236083,923104781
53576236083,923163465
10431076903,923818128
10431076903,923269633
58705000065,923949508
58705000065,923792425
23652403548,923287843
23652403548,923030654
53657321402,923879353
53657321402,923635170
60817551189,923232053
60817551189,923840745
76924103417,923264966
76924103417,923733955
87569955097,923784049
87569955097,923687290
54416372202,923244968
54416372202,923844141
12622613331,923931118
12622613331,923017744
71486497382,923478087
71486497382,923004578
61205905668,923017744
61205905668,923648220
85045119695,923353251
85045119695,923292355
22172591241,923421768
22172591241,923011984
17203030728,923577977
17203030728,923093349
62703303247,923799011
62703303247,923160670
25261648553,923559827
25261648553,923145281
97450181590,923100075
97450181590,923078546
93307901318,923990518
93307901318,923741833
32743762354,923894062
32743762354,923385592
69042632755,923313291
69042632755,923111760
35438515875,923913648
35438515875,923791302
23012596317,923152084
23012596317,923600026
88237796201,923958218
88237796201,923664404
90915663696,923720149
90915663696,923081959
17926173058,923301623
17926173058,923295730
88200629664,923536421
88200629664,923282525
64081911460,923243472
64081911460,923607623
78154572279,923206017
78154572279,923512222
22484980055,923924292
22484980055,923042702
33048129768,923978195
33048129768,923377791
22456703093,923934859
22456703093,923234132
83908298280,923728995
83908298280,923171763
82111999762,923550975
82111999762,923207139
14090222699,923771147
14090222699,923585848
12915667786,923909737
12915667786,923845549
90166753690,923885359
90166753690,923161662
42170737708,923595998
42170737708,923004581
48406243227,923143666
48406243227,923099283
65135275224,923415176
65135275224,923970775
72021748893,923883246
72021748893,923726733
17984133721,923990012
17984133721,923952784
59883206382,923937680
59883206382,923613833
36083880490,923236406
36083880490,923061005
67110377293,923975114
67110377293,923341073
27518826435,923257316
27518826435,923985799
97919276903,923834500
97919276903,923080929
88264149732,923671260
88264149732,923780007
74161965313,923536138
74161965313,923327530
63803396014,923778577
63803396014,923487691
14309885840,923657272
14309885840,923450403
18642868280,923455650
18642868280,923869254
27204327364,923840363
27204327364,923777679
39156948242,923561057
39156948242,923754015
25430445881,923118617
25430445881,923556171
76000740233,923355758
76000740233,923613881
77546116959,923353145
77546116959,923374851
85979751332,923143855
85979751332,923877127
96927065438,923944786
96927065438,923499146
98155143930,923382345
98155143930,923559689
71740036961,923735045
71740036961,923338242
76024122952,923141334
76024122952,923296003
78185426587,923256876
78185426587,923489476
86097317061,923423738
86097317061,923701479
75856458035,923987628
75856458035,923080739
56427624511,923761014
56427624511,923312914
31148520016,923944786
31148520016,923196535
73897609672,923012205
73897609672,923966156
26476329973,923100693
26476329973,923255483
92135108752,923583716
92135108752,923898341
72662717609,923942992
72662717609,923762217
47719239962,923191622
47719239962,923596942
55949067362,923525010
55949067362,923809252
40508868238,923407189
40508868238,923830225
37530334121,923005539
37530334121,923730288
63805350914,923957021
63805350914,923666468
29604831600,923744905
29604831600,923291457
72701272558,923766392
72701272558,923466297
87911179402,923603436
