CNIC,Caller Number,Activate At
90118210850,923893571,2019-05-22
55027994521,923211549,2019-05-16
75237860240,923177469,2019-02-14
33169497414,923697136,2019-08-10
79923169423,923511723,2019-09-06
75954782351,923585848,2019-04-29
83424981889,923599975,2019-07-10
94854679966,923695662,2019-01-19
49261644453,923495542,2019-11-27
46762677808,923068607,2019-07-19
25146200385,923128064,2019-03-18
23454072964,923354012,2019-03-20
37521999192,923217393,2019-02-23
80788257120,923744971,2019-07-04
53685788263,923636670,2019-11-07
88362193655,923427573,2019-11-01
24068851864,923116043,2019-10-23
92000106798,923987766,2019-09-21
22921307691,923845908,2019-08-03
48059764243,923306657,2019-08-14
64430328283,923617195,2019-08-25
69568872770,923237308,2019-12-21
33901729175,923011984,2019-10-06
82821072652,923305305,2019-01-26
64854143235,923596219,2019-02-25
96200205224,923155603,2019-09-04
49134092553,923912274,2019-10-17
37887149417,923984905,2019-03-06
15958850399,923688691,2019-01-02
87981586052,923930939,2019-09-25
14388301174,923151766,2019-04-17
86305656049,923190051,2019-03-24
57004061889,923204913,2019-06-22
56496435742,923059755,2019-10-26
30206214579,923583030,2019-03-08
19294499595,923797205,2019-06-08
29031182026,923254350,2019-02-14
31571184877,923962242,2019-01-07
73513490863,923251312,2019-02-12
66248856948,923488856,2019-03-22
45637784714,923530983,2019-01-26
49253965929,923575848,2019-05-29
59816472535,923905452,2019-02-27
95354797845,923184592,2019-05-09
88694400608,923008387,2019-09-12
28663353521,923725068,2019-04-08
61991350918,923851405,2019-03-01
83103872685,923788320,2019-08-22
64478695564,923655554,2019-04-16
68793943539,923256439,2019-09-20
37942497837,923770650,2019-06-21
20711992086,923590913,2019-01-18
17984882975,923461447,2019-07-01
89896908975,923040417,2019-06-06
23602476763,923713159,2019-09-09
14250414184,923593123,2019-11-14
49553674115,923960014,2019-06-14
46506431556,923841655,2019-07-29
61499524805,923972084,2019-02-24
43748797467,923307635,2019-12-03
98297849141,923140546,2019-02-15
66783796679,923294445,2019-07-26
21061651949,923715657,2019-06-03
38201869039,923029291,2019-05-26
96419868398,923187584,2019-10-30
60573612308,923561786,2019-03-15
75360938140,923110632,2019-06-21
22142966970,923463458,2019-10-26
56366268986,923894062,2019-05-17
84993382280,923188976,2019-01-16
73161028107,923298989,2019-06-12
36327264620,923210623,2019-09-08
16592859413,923536567,2019-03-31
61498039245,923858821,2019-08-13
73277508637,923939865,2019-04-17
32457838109,923051875,2019-08-27
83365984088,923996573,2019-11-12
33449219591,923348718,2019-02-15
14631305453,923186880,2019-12-21
78937133901,923098232,2019-05-21
82459420538,923950479,2019-11-08
58945895287,923555969,2019-11-12
98873242027,923961623,2019-01-18
18987157503,923472694,2019-06-12
80010763860,923103875,2019-01-09
82799281377,923663795,2019-07-17
25066492007,923770179,2019-10-27
42738578281,923050389,2019-05-25
41181692381,923536225,2019-08-03
91736525570,923456346,2019-02-18
76859199210,923281212,2019-07-05
13767431840,923580562,2019-11-11
95230107479,923940687,2019-06-29
93200815498,923651337,2019-01-09
64273616020,923728018,2019-01-31
42892522864,923401374,2019-02-11
53233382691,923233522,2019-10-28
26702232880,923845200,2019-03-08
15261804976,923958462,2019-05-05
72566889890,923638112,2019-01-07
29106576936,923415645,2019-09-26
68290825582,923993788,2019-07-23
19314345006,923205183,2019-07-03
56816981807,923335492,2019-10-17
72977918186,923772484,2019-03-03
85090969322,923709433,2019-06-09
91959823763,923525010,2019-07-18
64656312600,923599942,2019-11-22
39965117024,923705155,2019-11-25
29786050131,923191622,2019-11-23
92673408877,923627865,2019-05-16
75320300511,923855504,2019-07-15
89730398408,923994191,2019-05-24
98189554603,923439237,2019-08-31
38424745557,923205193,2019-11-27
11831083793,923154781,2019-03-17
17658071523,923836766,2019-04-24
39396201674,923467175,2019-04-17
44976804142,923802232,2019-04-07
56663690717,923365118,2019-12-26
54428186067,923861299,2019-07-03
98580947078,923573604,2019-06-04
15506899425,923288589,2019-04-17
47787098642,923674452,2019-12-21
11653988258,923134601,2019-05-15
38787538105,923794192,2019-01-26
92591055605,923016358,2019-08-14
78920348869,923266503,2019-03-17
77391184998,923367748,2019-03-18
74023321696,923911476,2019-09-07
39697798694,923431918,2019-09-13
64436281972,923032155,2019-01-13
44216073378,923946096,2019-11-14
61732234225,923573265,2019-08-16
69249566857,923732677,2019-08-15
87593724764,923472981,2019-11-23
74465240759,923559111,2019-01-21
49056587352,923069470,2019-01-02
76246631300,923695128,2019-11-14
53487040363,923300641,2019-09-10
62281007919,923186298,2019-09-08
81786595286,923409126,2019-07-07
85831554670,923561057,2019-12-23
28622598333,923527722,2019-05-24
36839545728,923486525,2019-08-16
43249994465,923481390,2019-05-22
33677091885,923057696,2019-10-16
20242377037,923739639,2019-11-25
20957835629,923103529,2019-02-02
25698853092,923297073,2019-07-13
52345615804,923765159,2019-10-29
84911470432,923831238,2019-09-28
81569410853,923616513,2019-12-11
74049021789,923029641,2019-03-31
79476438347,923373675,2019-12-21
18482494615,923505922,2019-11-24
50983383164,923107282,2019-12-12
78290386673,923188503,2019-10-07
62619154427,923582046,2019-10-29
74488087760,923948701,2019-06-15
23690190074,923313619,2019-08-07
95661763704,923176457,2019-12-28
95261746683,923767706,2019-12-26
43714632633,923383628,2019-04-18
73010247451,923361076,2019-09-04
12493995754,923054204,2019-03-30
73129435378,923879008,2019-09-17
70013288801,923316110,2019-08-11
36400289909,923440848,2019-05-08
88964888002,923571024,2019-12-13
46938074568,923577742,2019-08-21
66244322440,923870422,2019-07-12
41492961730,923023468,2019-12-26
86667928232,923450403,2019-01-17
56422051005,923333620,2019-04-11
95695572529,923977540,2019-06-03
43333715708,923380456,2019-04-10
56684889289,923847007,2019-11-13
77815854568,923961576,2019-11-24
12876554930,923054701,2019-07-11
69130707415,923187234,2019-05-02
48598439167,923026477,2019-07-02
18482233495,923626726,2019-08-09
58933406094,923520992,2019-05-03
25893541661,923007928,2019-08-25
72484245497,923151266,2019-09-07
21779434925,923260988,2019-12-16
54217488158,923992259,2019-08-12
50576676953,923099283,2019-03-17
66363883905,923660964,2019-07-08
61773028819,923941548,2019-01-02
41303996484,923936109,2019-05-19
85805163491,923614780,2019-01-13
52864160999,923315058,2019-02-23
12605160554,923899919,2019-04-30
75723008839,923132197,2019-09-11
45890392066,923608697,2019-10-14
56365023831,923295730,2019-09-04
28876631970,923897762,2019-01-22
49747013633,923114932,2019-11-02
60373434334,923850443,2019-08-22
42781354599,923674804,2019-07-31
68044220103,923338607,2019-11-02
24140100131,923094969,2019-07-03
82002289272,923634039,2019-12-30
62395484575,923237601,2019-02-27
88131797535,923886356,2019-03-03
44321726785,923842051,2019-09-01
26415185410,923419264,2019-08-08
27874145826,923433202,2019-09-04
39380446130,923229360,2019-10-01
21108380766,923340366,2019-01-11
69277500218,923076428,2019-11-20
45794062945,923945488,2019-12-16
88977066032,923123037,2019-10-22
69115094656,923667834,2019-09-01
81137525972,923676529,2019-05-26
86774257583,923315460,2019-10-11
76568198002,923648220,2019-07-08
53901969645,923437879,2019-01-08
99370685379,923932779,2019-10-30
73353349110,923030396,2019-01-25
54269990545,923056053,2019-05-19
82795064559,923701119,2019-07-12
98607989473,923460628,2019-03-22
18253670205,923088228,2019-01-11
59360248854,923915739,2019-01-17
95729960352,923630917,2019-02-11
65243611725,923608760,2019-11-28
56346577567,923087833,2019-02-17
30049472793,923896980,2019-06-09
94150272305,923256311,2019-03-22
74073646788,923007487,2019-02-03
34563549293,923643181,2019-03-04
64987874602,923825016,2019-06-28
25537121488,923530798,2019-10-02
94188768348,923440138,2019-05-20
13449408662,923101628,2019-12-12
51900908324,923255826,2019-10-15
92062261662,923374136,2019-09-07
28276636608,923989417,2019-02-25
60092909206,923812382,2019-12-02
39861396977,923415176,2019-01-29
51350267229,923612507,2019-09-14
15875449921,923961336,2019-10-10
61791920320,923782649,2019-06-10
78996548754,923390453,2019-04-07
38434972396,923066692,2019-07-08
93526737858,923054011,2019-11-21
57979817255,923799922,2019-11-19
57525997637,923643675,2019-06-27
40154830594,923620445,2019-12-31
79678994699,923323891,2019-06-05
75072550998,923995509,2019-01-31
40586061807,923857096,2019-01-16
22657009153,923841659,2019-08-20
34118450640,923540318,2019-03-11
82804228685,923997039,2019-12-02
75560409172,923156988,2019-09-15
40573527709,923866818,2019-10-08
39309476110,923840546,2019-01-27
46494603020,923172137,2019-10-12
20978752709,923745161,2019-01-06
78700173828,923518402,2019-04-28
38219356395,923662809,2019-01-31
54029635066,923047784,2019-05-25
89506348242,923626932,2019-05-24
86841727481,923882473,2019-04-25
80512898965,923097538,2019-04-01
59091358909,923467635,2019-04-24
10246109793,923622915,2019-07-26
12397466948,923276238,2019-03-06
51509945852,923696626,2019-06-11
17190019308,923756039,2019-04-26
23457781704,923693189,2019-06-21
70520918242,923074345,2019-10-15
30039670900,923391380,2019-03-26
72327949712,923998999,2019-08-01
39839695685,923446495,2019-10-15
62649627107,923202018,2019-07-01
51397968553,923887197,2019-06-13
47905041170,923055341,2019-08-08
30930476308,923585547,2019-05-11
98984571679,923363500,2019-09-21
87775378499,923784081,2019-05-05
17962585000,923297920,2019-12-01
18163856788,923601693,2019-06-13
99791467232,923914634,2019-02-12
88756751395,923066699,2019-04-06
74696350165,923107682,2019-10-08
99447345655,923622007,2019-11-24
89734984442,923313580,2019-02-27
59159088873,923734006,2019-04-03
27033226108,923931170,2019-03-15
84865426504,923883485,2019-02-28
30686087162,923550745,2019-09-15
95694406848,923097849,2019-02-24
74581161105,923566440,2019-05-21
16204895132,923931737,2019-04-19
25556182646,923055184,2019-11-28
21583921994,923320790,2019-06-29
61375360402,923533026,2019-10-27
44568096736,923143855,2019-12-19
65535791819,923857954,2019-10-27
79647039070,923585941,2019-09-19
89721857006,923544463,2019-10-14
91667618412,923823608,2019-06-02
68850503031,923768523,2019-12-17
61432629167,923278905,2019-10-31
19751984497,923304664,2019-03-19
46121231899,923144461,2019-12-28
31075062188,923101188,2019-05-15
45547698438,923043035,2019-12-13
65662785000,923919121,2019-03-26
48014642487,923331415,2019-12-27
87986245005,923235296,2019-05-26
86633218698,923350633,2019-10-26
44237688186,923900636,2019-06-03
32960374384,923063482,2019-12-06
20686571748,923399303,2019-01-28
59981137606,923144735,2019-09-27
78327655805,923951765,2019-06-02
11499490238,923485226,2019-02-10
92394468712,923204706,2019-12-12
57241362672,923175122,2019-02-16
23352904803,923327313,2019-12-02
44630475762,923478749,2019-09-10
90645598880,923285156,2019-06-16
30644618249,923018392,2019-12-04
29732592509,923841288,2019-05-23
72385608170,923623861,2019-02-09
40668254283,923135054,2019-03-22
98795553339,923393954,2019-09-11
20507946700,923577977,2019-12-18
66666811604,923159743,2019-05-09
95986580501,923558824,2019-07-29
83935141286,923067490,2019-08-18
72653214834,923789705,2019-08-23
18481324271,923370112,2019-04-16
72604593384,923734102,2019-06-19
27432773658,923692815,2019-07-28
49078574582,923549136,2019-10-19
99843968801,923514196,2019-02-01
93702941383,923289735,2019-06-22
32120363754,923742672,2019-03-23
23443314714,923987628,2019-11-11
43370303474,923285081,2019-03-27
14076354156,923044317,2019-11-08
15201220677,923666349,2019-08-30
47134050421,923108340,2019-07-01
45134711641,923622641,2019-07-15
51031554913,923703207,2019-02-24
95169518867,923371432,2019-05-15
96703692415,923005539,2019-12-15
56812928967,923031972,2019-12-08
94838057345,923849414,2019-08-13
60244826745,923412241,2019-01-14
91171989154,923126158,2019-03-09
54712610488,923020619,2019-10-05
30920955630,923693804,2019-12-19
23890549867,923008775,2019-02-10
79771475627,923262450,2019-03-19
19348057551,923184947,2019-06-08
92658397212,923339680,2019-05-19
93771622399,923183314,2019-11-03
80267622883,923348951,2019-08-03
69063937145,923611379,2019-02-17
69209659448,923730435,2019-05-21
64320054261,923558375,2019-09-22
50520459447,923763244,2019-11-19
52020399035,923251070,2019-03-06
13538223063,923517851,2019-07-15
64517701083,923903279,2019-08-05
67137849551,923363437,2019-03-23
33665141844,923719030,2019-03-19
47394971908,923074833,2019-10-27
26158355070,923467041,2019-06-29
49957065747,923102063,2019-11-21
87093478366,923595421,2019-03-03
35722189935,923992135,2019-05-08
77849442969,923412569,2019-09-19
87476623446,923494163,2019-07-26
84494990639,923029414,2019-01-14
70980634597,923653904,2019-01-08
25243148707,923845621,2019-09-21
95462332737,923242406,2019-03-05
74008205305,923093016,2019-08-05
29689742429,923035632,2019-12-15
39464230245,923664701,2019-06-20
87386650109,923348677,2019-02-28
45709132387,923172827,2019-04-12
89619430365,923262771,2019-08-17
93947056931,923715616,2019-06-25
99206770637,923401944,2019-12-04
63927024802,923771810,2019-02-09
60588770096,923169211,2019-06-19
88167078686,923599140,2019-08-19
27943947086,923654172,2019-04-20
17543576412,923493328,2019-08-29
70430046072,923880264,2019-02-22
37524095622,923808788,2019-07-31
44602787445,923061638,2019-01-12
83229704608,923666468,2019-10-14
10953110539,923464268,2019-11-08
39870112149,923333809,2019-11-21
34648240191,923818553,2019-10-29
74835905933,923129437,2019-05-05
19997143095,923668645,2019-07-29
59499844223,923930932,2019-05-13
41911896518,923152256,2019-10-08
23978138236,923264144,2019-02-18
11081249061,923399608,2019-03-28
56906013219,923725595,2019-01-25
88009792474,923099812,2019-04-21
53606316103,923629057,2019-08-22
74225888606,923213710,2019-02-20
48534394620,923288840,2019-08-03
57714040960,923602733,2019-01-25
69686160595,923228703,2019-10-20
26979110023,923629012,2019-03-10
96005928093,923951896,2019-04-07
30553729848,923559827,2019-06-12
54604215027,923103493,2019-02-20
16247716072,923191132,2019-05-08
33224334549,923597342,2019-07-01
63467292040,923782902,2019-05-29
41052028555,923250258,2019-02-23
74400608716,923809966,2019-09-22
41562446331,923172422,2019-10-08
72774369522,923265167,2019-03-14
43374087999,923922993,2019-04-17
73212842929,923998375,2019-05-21
44727256522,923372350,2019-08-08
71952253859,923408432,2019-07-25
79691777469,923100075,2019-01-30
64753038831,923137793,2019-02-04
42650542896,923773782,2019-02-10
74919453118,923353108,2019-09-26
65058413810,923326744,2019-03-07
89195410266,923460835,2019-09-24
46072163418,923512222,2019-03-04
29305962211,923258410,2019-08-20
82612179654,923373448,2019-09-16
59396604525,923670386,2019-12-17
24305415188,923196535,2019-10-24
11820887798,923553929,2019-06-17
20247004159,923982186,2019-07-10
64651463027,923730527,2019-09-06
77108314975,923208596,2019-08-24
46659341523,923236279,2019-10-23
23748157992,923216575,2019-04-19
58263069426,923257344,2019-11-17
35203975684,923776953,2019-11-22
82628404860,923886595,2019-05-07
41161890554,923144469,2019-07-26
53831257009,923363560,2019-07-17
62362313926,923943176,2019-11-16
79851431876,923080929,2019-12-02
38462202248,923977153,2019-03-21
86499465731,923170846,2019-08-26
26152345774,923178071,2019-08-01
94756764171,923817969,2019-06-24
19865313122,923088376,2019-11-02
13400069860,923018089,2019-02-10
20286303097,923628187,2019-11-23
15237496260,923235643,2019-12-13
40637437124,923147385,2019-07-17
63003568035,923193351,2019-07-25
21921620263,923715378,2019-03-25
87542740085,923515596,2019-07-05
13009006907,923595170,2019-09-19
31570714423,923698250,2019-03-21
80015686147,923784335,2019-03-03
35267904829,923082102,2019-07-01
98683708173,923921193,2019-12-25
96813655150,923286892,2019-06-03
98705473642,923825975,2019-04-06
69515247155,923464391,2019-12-08
18217745244,923951970,2019-09-27
21563327142,923622140,2019-07-18
79579929369,923270213,2019-08-14
73228088612,923557582,2019-11-13
40607347954,923365302,2019-11-23
13121305222,923092075,2019-02-06
17922417797,923869593,2019-02-10
96910209914,923447765,2019-10-30
62931051709,923243949,2019-01-06
27088334900,923212481,2019-05-23
70020125759,923726910,2019-09-22
41908502155,923627047,2019-05-10
48065811239,923651837,2019-10-03
72797440603,923671260,2019-06-26
55622881520,923128920,2019-11-17
71149266034,923786312,2019-03-25
74526143908,923030586,2019-05-27
76849414775,923892891,2019-11-06
34489891870,923788134,2019-04-15
11802031188,923039817,2019-11-18
98143904824,923553464,2019-02-25
62913882275,923575938,2019-03-20
52340753006,923630048,2019-07-10
18976343930,923792527,2019-01-12
61362187798,923270041,2019-09-13
87024251012,923650184,2019-12-05
71709800542,923271507,2019-02-07
25053538997,923708108,2019-11-05
50418815726,923277153,2019-10-26
17934694639,923244968,2019-07-07
14099004529,923636859,2019-05-24
85459781580,923493540,2019-12-29
94997892047,923877966,2019-05-03
49643775629,923503519,2019-12-24
89891827256,923203913,2019-11-30
25156682914,923318164,2019-06-10
88285816834,923873436,2019-12-23
57479202897,923321245,2019-12-26
75858872281,923637328,2019-09-26
52603126742,923059103,2019-04-03
52182514515,923265543,2019-12-15
48037627563,923516373,2019-11-22
27081965951,923582475,2019-10-26
60247124219,923748018,2019-11-14
86074382931,923217006,2019-01-16
88003990011,923565697,2019-02-12
16215164184,923843802,2019-03-27
94855253880,923362871,2019-08-28
96301776853,923727937,2019-05-12
21127767904,923713019,2019-03-21
27559984896,923468809,2019-07-03
94425165375,923336518,2019-04-23
83120091073,923374954,2019-12-02
55091635061,923257203,2019-11-29
67846533077,923462370,2019-08-15
76189727643,923130552,2019-09-07
63870585374,923937680,2019-02-15
66680167881,923751344,2019-11-27
76844947818,923333700,2019-09-16
83430204393,923040757,2019-12-29
38858631708,923952784,2019-04-30
12080309062,923656278,2019-05-29
41608228948,923198357,2019-05-04
64456252711,923152852,2019-09-11
92360763458,923843227,2019-11-07
38346691636,923149525,2019-11-11
91084704152,923051225,2019-09-08
18287262888,923358266,2019-03-21
14295566228,923851936,2019-03-15
91203873133,923017366,2019-01-25
58975648597,923587713,2019-04-25
99991931518,923470886,2019-05-09
33528565501,923830201,2019-08-03
75169514048,923587820,2019-01-05
78337343497,923362497,2019-04-18
16165540240,923655789,2019-09-18
80134192143,923033584,2019-04-23
79800480891,923678027,2019-09-10
47761897644,923527326,2019-07-19
67932582944,923348265,2019-11-21
91845185340,923879076,2019-01-17
79492361001,923739037,2019-02-22
11032220790,923703248,2019-10-10
82213743428,923244711,2019-05-04
86140649094,923408948,2019-07-04
96029976971,923678065,2019-05-09
83558147029,923731950,2019-07-22
96130775007,923928708,2019-09-22
89929927889,923082413,2019-03-02
10522070539,923982600,2019-04-20
24746310978,923727248,2019-11-02
13626118890,923522337,2019-04-05
23144591411,923257443,2019-04-22
63457041912,923375233,2019-06-24
47479598586,923966149,2019-02-11
10739744378,923605241,2019-09-18
56827676325,923875553,2019-10-16
87892138545,923827858,2019-09-27
52312451670,923187058,2019-08-19
20147010383,923541117,2019-11-24
97175957830,923374195,2019-10-16
18009975792,923053293,2019-04-20
32736936806,923574105,2019-12-15
80667768578,923447626,2019-07-24
11226512829,923141504,2019-12-13
15032495995,923291629,2019-11-29
86085647421,923034033,2019-12-24
81733597974,923884385,2019-05-02
54327691326,923694124,2019-04-06
43990662053,923054119,2019-10-05
67798169149,923382394,2019-02-08
23328667599,923480783,2019-08-17
87627300279,923601119,2019-07-02
25722012864,923550337,2019-03-14
46479213928,923416099,2019-09-22
50063546939,923678800,2019-11-23
51507414678,923949143,2019-11-29
11906997474,923131614,2019-03-04
74224921063,923676731,2019-04-15
76028120680,923122455,2019-07-29
59668708812,923964717,2019-05-19
39977245056,923456951,2019-10-27
27329229423,923524999,2019-02-17
27390617662,923316925,2019-03-21
23808548945,923777679,2019-08-31
43915210704,923754044,2019-11-15
98326835406,923561399,2019-12-26
10461760824,923641902,2019-07-20
62863395175,923689644,2019-09-29
14985971879,923267278,2019-03-22
83922554305,923888171,2019-05-22
38679578208,923302333,2019-05-24
56717512327,923143666,2019-10-01
90346036156,923372504,2019-06-20
66675292143,923475360,2019-03-23
45259472368,923214629,2019-02-24
21426616898,923181625,2019-08-23
32793894408,923840055,2019-02-23
19487753335,923356952,2019-10-14
51082178774,923435522,2019-12-08
56792303210,923863222,2019-06-22
91043616046,923553767,2019-05-16
70497184879,923380115,2019-09-06
46338555147,923200184,2019-11-30
23028342363,923636520,2019-12-02
98688199061,923996930,2019-11-14
12925363175,923042808,2019-08-17
80961251312,923202530,2019-11-03
69910965130,923025318,2019-05-16
26494928559,923188637,2019-06-15
47568306749,923000958,2019-06-14
29500142028,923970832,2019-09-19
46832392717,923446573,2019-10-06
14978280752,923827702,2019-05-30
34466736155,923885359,2019-12-27
18541625429,923355704,2019-02-04
63420789000,923895387,2019-09-07
26254532236,923875849,2019-11-10
66864339539,923398264,2019-08-30
27742792817,923590893,2019-11-06
48735857439,923916508,2019-03-22
74868618813,923822598,2019-02-03
76445380040,923410379,2019-05-24
79438050127,923665533,2019-12-17
18902030187,923554371,2019-12-06
97470453153,923485497,2019-03-16
61990483822,923377358,2019-06-08
93477032074,923700702,2019-04-13
10388458090,923027142,2019-03-11
18302450111,923466297,2019-12-11
70955939626,923017444,2019-11-24
47193401102,923067980,2019-10-19
59794454069,923817245,2019-04-22
72079514967,923967378,2019-04-25
54468472631,923929778,2019-04-20
41539211163,923661334,2019-01-21
37954332527,923585648,2019-09-18
46677007945,923498946,2019-10-25
59513551861,923892900,2019-03-24
35078645614,923096935,2019-08-07
64531459228,923903741,2019-11-30
15564992215,923712718,2019-10-08
50722246016,923533008,2019-06-11
31867825608,923209977,2019-06-29
80344758375,923234256,2019-05-20
96514769272,923267912,2019-04-25
81019089883,923313001,2019-04-13
61472190297,923480430,2019-02-24
79643565336,923451312,2019-03-26
55724018153,923004215,2019-05-03
39980973620,923600026,2019-11-26
12834771931,923801844,2019-10-12
35805158588,923198819,2019-02-02
20615921005,923191391,2019-02-23
10349568705,923400952,2019-01-09
77103368902,923669730,2019-12-23
71900080655,923362603,2019-08-10
33842797122,923072365,2019-06-11
62560128066,923526241,2019-12-03
35427463458,923231345,2019-10-20
92610633819,923381593,2019-02-12
43677487260,923504992,2019-04-17
82694782971,923317511,2019-04-24
48023673106,923548842,2019-11-25
35940067027,923545819,2019-05-01
93135911606,923327283,2019-11-24
83671592137,923577060,2019-10-23
40107821930,923612311,2019-06-10
26728490248,923179653,2019-02-03
39347161826,923049733,2019-07-23
78789068860,923051105,2019-10-10
70199346308,923649402,2019-01-13
61555146987,923571608,2019-03-26
23428858414,923116230,2019-03-25
18053246370,923882830,2019-02-12
18129324002,923580263,2019-12-16
87457208680,923356059,2019-09-22
88183216630,923366522,2019-04-21
39624581238,923040902,2019-08-11
39332994794,923589323,2019-05-21
24313545171,923550796,2019-01-15
43087739997,923908891,2019-01-03
44140695937,923857284,2019-05-02
26239733849,923270842,2019-10-15
41825914870,923506258,2019-01-24
53718874651,923191103,2019-06-21
16608149997,923632103,2019-11-17
45541320566,923993112,2019-12-28
73356721755,923175125,2019-05-05
83757484156,923047287,2019-02-14
95050190451,923801591,2019-11-10
83732902492,923081253,2019-01-17
96316534563,923454297,2019-03-03
63066968037,923656870,2019-01-05
33087348099,923073014,2019-01-31
35440761330,923010702,2019-04-12
28929616594,923840745,2019-03-30
14525601553,923261762,2019-09-08
59135000949,923105006,2019-07-27
51426630585,923750423,2019-06-16
29123487851,923698616,2019-12-24
46324826009,923991125,2019-05-04
59545246023,923079002,2019-02-25
27500380507,923372537,2019-09-15
75346029499,923796016,2019-03-25
10293268798,923917646,2019-10-18
97631975364,923257484,2019-01-10
93844270573,923195789,2019-04-01
38921987623,923104781,2019-11-03
82947250608,923395380,2019-12-21
13245869985,923369874,2019-01-26
11284623464,923578654,2019-02-11
57237822413,923782354,2019-11-01
67162924557,923528853,2019-02-02
13807053647,923820287,2019-10-28
96835888549,923168168,2019-09-24
82085678240,923405319,2019-12-13
64997950243,923258762,2019-01-11
35837757300,923560957,2019-12-07
33910550988,923158682,2019-09-23
88138356682,923203411,2019-04-03
76946088585,923973240,2019-02-23
61107271584,923072143,2019-09-30
87506653594,923497340,2019-08-11
45290251566,923294286,2019-09-19
59943705774,923130226,2019-08-28
53982202787,923362429,2019-03-28
65661540308,923483582,2019-10-05
81792770345,923586812,2019-08-08
44860178934,923073508,2019-08-01
88529341003,923701459,2019-05-17
63858872639,923088361,2019-07-28
55490594204,923784756,2019-09-17
97553893680,923577923,2019-12-29
45007956548,923800268,2019-10-15
14488738090,923763466,2019-10-25
39358701642,923771147,2019-06-11
48441589231,923755434,2019-10-06
69882508688,923690970,2019-08-29
18782344090,923530202,2019-04-26
82924025323,923705900,2019-02-01
35586990968,923665036,2019-01-12
73471334754,923696669,2019-01-06
43336022877,923665831,2019-03-15
87569209171,923597117,2019-08-25
62331767191,923057787,2019-03-20
35130680166,923790016,2019-05-11
19639463610,923781996,2019-12-24
77040818218,923403870,2019-07-28
21092635839,923062890,2019-04-29
27185287316,923579428,2019-09-15
51820577843,923625338,2019-02-08
98032091318,923148816,2019-07-22
31051199052,923563681,2019-08-14
82448479578,923518771,2019-06-20
44931087447,923958093,2019-03-23
77090987651,923783616,2019-05-06
40446711086,923123005,2019-03-21
93296431854,923557846,2019-08-19
21210643993,923409675,2019-06-13
74962599134,923213367,2019-11-26
65890107043,923751681,2019-06-27
21654390626,923904036,2019-01-12
10655340722,923685120,2019-01-17
19162134530,923727393,2019-03-11
76723860823,923479293,2019-02-17
50946234239,923157962,2019-10-11
56412714477,923518050,2019-12-17
35721889017,923818581,2019-05-15
37426489119,923788614,2019-12-05
41915663905,923701322,2019-03-21
64036908142,923645266,2019-08-27
53152001492,923081644,2019-08-21
27325171466,923642537,2019-04-10
98501453572,923823516,2019-06-06
82416826529,923906555,2019-01-07
99673297400,923865964,2019-05-07
65725270828,923604622,2019-05-26
50082155483,923967288,2019-06-17
64617675654,923657885,2019-10-14
37076407318,923514569,2019-12-03
14328610350,923460868,2019-08-27
73406054159,923153654,2019-07-26
71651618553,923602979,2019-02-08
30166862639,923271048,2019-10-12
50145433650,923065301,2019-11-20
73631047440,923744905,2019-09-15
40791284866,923429410,2019-01-04
93962101738,923994875,2019-01-21
50382559284,923057988,2019-01-28
27443343224,923623626,2019-06-11
86746778116,923131422,2019-02-17
43798134473,923900731,2019-10-27
75159403725,923226325,2019-07-10
83462384129,923212143,2019-06-23
36612019318,923353470,2019-12-23
66008806767,923449749,2019-10-11
50880129156,923191338,2019-04-01
78569273429,923093349,2019-06-17
32239693542,923571192,2019-12-16
89081347056,923892813,2019-08-17
30970386194,923763301,2019-04-20
40883616706,923796993,2019-08-05
48984772398,923288076,2019-08-31
80253709173,923191524,2019-04-08
55718163039,923713246,2019-07-30
76230882746,923824138,2019-07-13
95216522902,923965609,2019-02-15
58571627296,923131982,2019-01-31
31496396515,923387563,2019-12-08
87071184568,923691603,2019-05-30
23533891894,923421768,2019-03-26
83674755110,923109380,2019-11-26
87304345818,923319143,2019-12-13
46452585531,923305668,2019-12-24
20062870235,923957021,2019-05-14
21658872800,923977180,2019-03-11
41160650857,923779208,2019-08-20
91660835717,923090826,2019-12-25
84194039365,923302258,2019-11-19
89007724669,923954973,2019-11-05
64247301260,923101675,2019-02-14
61747185906,923027550,2019-08-12
11262961774,923207139,2019-03-18
55969015067,923029744,2019-03-28
77299806863,923031555,2019-09-12
18281135690,923995866,2019-02-02
67758148174,923940380,2019-09-24
29414026721,923820201,2019-03-11
59398878878,923307959,2019-09-05
21507285101,923860004,2019-05-16
32668042444,923464941,2019-06-14
75995459976,923491192,2019-12-12
22767358264,923597542,2019-02-02
67453264980,923370255,2019-10-01
73671595767,923736549,2019-04-19
71974142703,923823424,2019-09-16
74218085786,923579036,2019-09-21
41564828618,923047114,2019-02-09
94689353254,923881778,2019-11-10
53120744691,923380760,2019-03-30
57160861748,923025275,2019-10-29
56060456313,923694995,2019-09-02
28971259321,923300622,2019-08-30
49172720569,923566996,2019-07-23
61551884453,923252780,2019-12-31
45467696682,923218771,2019-05-13
86361653754,923692575,2019-02-05
20743278191,923740390,2019-07-09
94344952840,923761014,2019-04-27
84504090611,923344395,2019-08-15
26918846003,923206017,2019-07-01
70754869586,923926121,2019-02-25
65604781641,923962647,2019-05-24
44462674369,923429650,2019-10-08
84519050976,923969527,2019-04-06
